gender,pace_5k_sec,time_5k_sec,finish_time_sec,age
0,348.0,1741.0,7897,40.0
0,372.0,1859.0,7897,25.0
1,356.0,1781.0,7897,54.0
1,382.0,1912.0,7898,23.0
1,383.0,1913.0,7899,40.0
1,373.0,1865.0,7900,54.0
1,321.0,1604.0,7900,40.0
0,347.0,1735.0,7900,40.0
1,311.0,1557.0,7900,33.0
1,347.0,1734.0,7901,43.0
1,322.0,1610.0,7901,30.0
0,352.0,1758.0,7902,43.0
1,387.0,1933.0,7902,28.0
0,382.0,1908.0,7902,33.0
0,347.0,1733.0,7903,35.0
0,394.0,1968.0,7903,48.0
1,382.0,1910.0,7903,47.0
0,382.0,1909.0,7903,41.0
1,368.0,1838.0,7905,62.0
0,368.0,1838.0,7907,38.0
1,366.0,1832.0,7908,44.0
0,363.0,1816.0,7908,24.0
1,374.0,1869.0,7909,37.0
1,381.0,1904.0,7909,25.0
1,345.0,1726.0,7910,22.0
1,370.0,1852.0,7912,31.0
1,362.0,1808.0,7913,47.0
1,357.0,1787.0,7914,26.0
0,365.0,1825.0,7914,47.0
0,351.0,1755.0,7914,39.0
1,355.0,1775.0,7914,32.0
1,329.0,1644.0,7914,36.0
0,340.0,1702.0,7916,61.0
0,376.0,1878.0,7916,31.0
1,369.0,1844.0,7916,40.0
1,359.0,1793.0,7916,62.0
0,365.0,1825.0,7916,39.0
1,372.0,1862.0,7917,38.0
0,348.0,1740.0,7918,25.0
1,359.0,1793.0,7918,23.0
1,357.0,1783.0,7919,53.0
1,372.0,1862.0,7919,40.0
1,359.0,1795.0,7919,32.0
0,335.0,1677.0,7919,45.0
1,359.0,1794.0,7920,27.0
1,386.0,1932.0,7920,32.0
0,352.0,1759.0,7921,27.0
0,362.0,1809.0,7921,41.0
0,367.0,1833.0,7921,41.0
0,353.0,1766.0,7921,24.0
1,334.0,1668.0,7923,63.0
1,358.0,1791.0,7923,47.0
0,335.0,1677.0,7923,40.0
1,346.0,1732.0,7925,44.0
1,357.0,1786.0,7926,67.0
1,312.0,1559.0,7926,28.0
1,345.0,1726.0,7927,41.0
1,374.0,1872.0,7927,53.0
1,361.0,1805.0,7927,35.0
0,358.0,1790.0,7930,37.0
1,359.0,1796.0,7930,59.0
1,362.0,1808.0,7931,39.0
1,360.0,1802.0,7931,46.0
0,362.0,1808.0,7931,37.0
0,345.0,1726.0,7931,42.0
0,352.0,1759.0,7932,38.0
1,355.0,1775.0,7933,53.0
0,349.0,1744.0,7933,47.0
1,352.0,1761.0,7933,37.0
1,361.0,1803.0,7934,51.0
1,383.0,1917.0,7934,34.0
0,379.0,1895.0,7934,40.0
0,383.0,1917.0,7935,30.0
0,357.0,1786.0,7935,41.0
0,360.0,1801.0,7935,34.5
1,347.0,1735.0,7936,43.0
1,354.0,1772.0,7937,41.0
1,356.0,1782.0,7937,51.0
0,373.0,1866.0,7937,34.0
0,368.0,1838.0,7937,42.0
1,367.0,1836.0,7938,49.0
1,374.0,1871.0,7938,32.0
0,369.0,1846.0,7939,34.0
1,355.0,1773.0,7940,64.0
0,384.0,1921.0,7940,49.0
0,393.0,1963.0,7940,37.0
0,354.0,1771.0,7942,40.0
1,313.0,1564.0,7942,42.0
1,394.0,1969.0,7942,34.0
1,349.0,1745.0,7942,27.0
1,340.0,1701.0,7942,26.0
0,355.0,1776.0,7942,41.0
0,339.0,1696.0,7942,51.0
1,361.0,1803.0,7944,55.0
1,357.0,1784.0,7944,47.0
1,394.0,1971.0,7944,50.0
0,324.0,1622.0,7945,35.0
1,346.0,1730.0,7946,60.0
0,349.0,1747.0,7946,28.0
0,349.0,1744.0,7947,32.0
0,376.0,1878.0,7947,46.0
1,367.0,1837.0,7948,52.0
0,386.0,1931.0,7948,32.0
1,353.0,1764.0,7950,31.0
1,348.0,1741.0,7952,37.0
1,336.0,1680.0,7952,33.0
0,370.0,1851.0,7953,49.0
1,362.0,1810.0,7953,61.0
1,344.0,1720.0,7953,42.0
0,345.0,1725.0,7953,29.0
1,372.0,1859.0,7954,23.0
0,364.0,1822.0,7954,46.0
0,368.0,1838.0,7955,33.0
1,333.0,1664.0,7955,48.0
1,332.0,1660.0,7955,32.0
1,354.0,1772.0,7957,37.0
0,349.0,1744.0,7957,40.0
1,383.0,1916.0,7957,27.0
1,350.0,1751.0,7958,44.5
1,313.0,1565.0,7958,40.0
0,367.0,1835.0,7959,40.0
1,357.0,1783.0,7959,47.0
1,382.0,1908.0,7959,35.0
1,337.0,1684.0,7959,23.0
0,368.0,1839.0,7960,35.0
1,380.0,1898.0,7961,22.0
0,392.0,1959.0,7961,29.0
1,327.0,1635.0,7962,35.0
0,362.0,1810.0,7963,43.0
0,362.0,1810.0,7963,33.0
0,359.0,1796.0,7963,34.5
0,333.0,1666.0,7963,36.0
0,365.0,1825.0,7964,45.0
0,359.0,1795.0,7964,43.0
0,346.0,1730.0,7965,35.0
1,355.0,1773.0,7965,30.0
1,376.0,1880.0,7965,44.0
0,353.0,1764.0,7966,38.0
1,359.0,1796.0,7966,59.0
0,353.0,1766.0,7966,34.0
0,363.0,1813.0,7966,41.0
1,372.0,1859.0,7967,40.0
1,355.0,1776.0,7967,38.0
1,327.0,1636.0,7967,35.0
0,372.0,1859.0,7967,36.0
1,354.0,1771.0,7967,34.0
0,386.0,1928.0,7968,26.0
1,344.0,1719.0,7968,43.0
0,385.0,1923.0,7968,24.0
0,361.0,1804.0,7969,40.0
1,345.0,1727.0,7969,37.0
1,360.0,1801.0,7970,49.0
0,331.0,1654.0,7971,35.0
1,354.0,1768.0,7972,52.0
0,354.0,1770.0,7972,43.0
1,305.0,1524.0,7972,34.0
0,354.0,1769.0,7974,44.0
0,359.0,1795.0,7974,40.0
1,353.0,1765.0,7976,32.0
0,372.0,1862.0,7976,44.0
1,388.0,1941.0,7977,30.0
0,343.0,1716.0,7978,37.0
0,368.0,1841.0,7978,44.0
1,368.0,1840.0,7978,47.0
1,305.0,1523.0,7979,42.0
1,380.0,1900.0,7980,32.0
1,365.0,1825.0,7980,67.0
0,368.0,1838.0,7982,56.0
1,354.0,1770.0,7982,44.0
0,362.0,1808.0,7982,33.0
1,368.0,1839.0,7984,28.0
1,371.0,1855.0,7984,36.0
1,320.0,1599.0,7985,23.0
0,386.0,1928.0,7985,28.0
0,395.0,1976.0,7986,21.0
1,386.0,1928.0,7986,30.0
1,374.0,1869.0,7986,24.5
1,355.0,1776.0,7986,22.0
1,333.0,1663.0,7986,34.0
1,386.0,1929.0,7987,30.0
1,374.0,1872.0,7987,35.0
0,356.0,1780.0,7987,27.0
0,359.0,1795.0,7988,46.0
1,356.0,1781.0,7988,44.0
0,375.0,1873.0,7988,30.0
0,369.0,1845.0,7988,65.0
1,344.0,1721.0,7988,46.0
1,374.0,1869.0,7989,39.0
1,369.0,1843.0,7990,43.0
0,340.0,1699.0,7990,25.0
1,381.0,1905.0,7990,45.0
0,358.0,1790.0,7990,49.0
1,339.0,1694.0,7991,46.0
0,368.0,1840.0,7991,31.0
0,378.0,1892.0,7991,43.0
0,378.0,1891.0,7991,38.0
0,378.0,1892.0,7992,42.0
0,389.0,1945.0,7992,46.0
1,345.0,1727.0,7992,36.0
1,346.0,1728.0,7996,46.0
1,361.0,1807.0,7997,50.0
1,377.0,1883.0,7997,32.0
0,340.0,1701.0,7997,41.0
1,371.0,1853.0,7998,60.0
1,347.0,1737.0,7999,74.0
0,338.0,1688.0,7999,53.0
1,385.0,1923.0,7999,51.0
0,336.0,1678.0,7999,48.0
0,344.0,1719.0,8001,70.0
0,371.0,1856.0,8002,51.0
0,372.0,1858.0,8002,44.0
0,371.0,1856.0,8002,60.0
1,361.0,1806.0,8003,42.0
1,367.0,1835.0,8003,51.0
1,355.0,1774.0,8003,34.0
0,357.0,1786.0,8004,44.0
1,359.0,1797.0,8004,26.0
1,371.0,1853.0,8005,34.0
1,347.0,1734.0,8006,30.0
1,351.0,1753.0,8006,37.0
0,354.0,1772.0,8007,26.0
1,365.0,1825.0,8008,42.0
0,365.0,1825.0,8008,44.0
0,365.0,1825.0,8009,28.0
0,350.0,1749.0,8010,29.0
0,365.0,1826.0,8011,28.0
1,352.0,1760.0,8011,35.0
0,361.0,1807.0,8011,45.0
1,333.0,1666.0,8011,34.0
1,344.0,1719.0,8011,45.0
1,339.0,1697.0,8012,42.0
1,346.0,1728.0,8012,39.0
0,345.0,1725.0,8014,25.0
1,360.0,1800.0,8014,53.0
1,372.0,1860.0,8014,24.0
1,359.0,1793.0,8015,45.0
0,358.0,1791.0,8015,44.0
0,366.0,1832.0,8015,50.0
1,352.0,1758.0,8015,21.0
0,367.0,1836.0,8015,54.5
1,315.0,1577.0,8016,49.0
0,369.0,1845.0,8016,41.0
1,371.0,1856.0,8016,22.0
1,365.0,1827.0,8017,71.0
1,367.0,1836.0,8017,32.0
1,331.0,1655.0,8018,50.0
1,359.0,1793.0,8018,52.0
0,353.0,1763.0,8018,22.0
0,376.0,1878.0,8018,48.0
1,349.0,1744.0,8018,35.0
0,384.0,1921.0,8019,51.0
0,343.0,1715.0,8019,25.0
1,328.0,1639.0,8019,64.0
1,370.0,1852.0,8021,40.0
0,344.0,1721.0,8022,34.0
1,389.0,1947.0,8022,38.0
1,370.0,1851.0,8023,31.0
1,351.0,1756.0,8024,59.0
0,344.0,1722.0,8024,33.0
0,390.0,1949.0,8024,38.0
0,360.0,1801.0,8025,36.0
1,345.0,1725.0,8025,73.0
1,329.0,1646.0,8025,27.0
1,360.0,1801.0,8026,25.0
1,347.0,1735.0,8026,33.0
0,376.0,1881.0,8027,52.0
0,348.0,1741.0,8028,49.0
0,336.0,1680.0,8028,44.0
1,374.0,1868.0,8029,68.0
0,379.0,1894.0,8029,39.0
1,377.0,1885.0,8030,41.0
0,384.0,1921.0,8030,43.0
0,352.0,1762.0,8031,32.0
0,360.0,1802.0,8031,53.0
1,358.0,1792.0,8032,24.5
1,375.0,1877.0,8032,55.0
0,352.0,1761.0,8033,34.0
1,328.0,1638.0,8033,52.0
0,356.0,1780.0,8034,26.0
1,360.0,1800.0,8034,47.0
1,345.0,1727.0,8034,33.0
1,349.0,1746.0,8034,44.0
0,370.0,1849.0,8035,45.0
0,363.0,1816.0,8035,37.0
1,370.0,1849.0,8035,20.0
1,358.0,1791.0,8035,35.0
1,367.0,1836.0,8036,63.0
1,377.0,1883.0,8037,44.0
0,351.0,1754.0,8037,37.0
0,372.0,1862.0,8037,42.0
0,370.0,1851.0,8037,42.0
0,372.0,1862.0,8038,42.0
1,349.0,1745.0,8038,44.0
1,380.0,1900.0,8038,29.0
1,361.0,1804.0,8039,23.0
1,322.0,1609.0,8039,40.0
1,332.0,1659.0,8039,27.0
1,354.0,1769.0,8040,44.0
0,369.0,1846.0,8041,36.0
1,352.0,1762.0,8041,30.0
0,348.0,1741.0,8041,38.0
0,391.0,1955.0,8042,22.0
1,355.0,1773.0,8042,40.0
0,354.0,1769.0,8044,45.0
1,374.0,1869.0,8044,61.0
1,365.0,1824.0,8045,50.0
1,336.0,1681.0,8045,45.0
0,367.0,1833.0,8046,37.0
0,338.0,1688.0,8046,33.0
1,343.0,1717.0,8046,59.0
1,341.0,1704.0,8048,45.0
1,374.0,1870.0,8048,49.0
0,351.0,1753.0,8049,50.0
0,357.0,1785.0,8049,28.0
1,325.0,1626.0,8050,43.0
1,343.0,1717.0,8050,51.0
1,370.0,1851.0,8050,41.0
1,374.0,1871.0,8050,23.0
1,387.0,1933.0,8052,45.0
1,351.0,1753.0,8052,54.5
0,344.0,1719.0,8052,49.0
0,366.0,1830.0,8053,42.0
0,367.0,1834.0,8053,34.0
1,366.0,1828.0,8054,38.0
0,361.0,1805.0,8054,44.0
1,367.0,1836.0,8055,60.0
1,366.0,1831.0,8055,47.0
0,385.0,1924.0,8058,38.0
1,349.0,1745.0,8059,68.0
0,378.0,1888.0,8059,18.0
1,377.0,1887.0,8059,58.0
1,348.0,1741.0,8060,27.0
1,369.0,1846.0,8061,47.0
0,376.0,1879.0,8062,45.0
1,398.0,1989.0,8062,33.0
0,379.0,1895.0,8062,43.0
0,361.0,1806.0,8064,29.0
0,383.0,1913.0,8064,52.0
1,347.0,1736.0,8064,30.0
0,363.0,1815.0,8065,40.0
0,369.0,1843.0,8065,36.0
1,383.0,1915.0,8065,39.0
1,363.0,1816.0,8066,28.0
1,368.0,1840.0,8066,62.0
0,381.0,1904.0,8066,18.0
1,368.0,1838.0,8068,19.0
1,336.0,1680.0,8069,30.0
1,346.0,1730.0,8070,49.0
0,347.0,1734.0,8070,49.0
0,385.0,1923.0,8070,34.0
1,354.0,1768.0,8071,38.0
1,356.0,1782.0,8071,32.0
1,385.0,1926.0,8072,50.0
0,338.0,1690.0,8072,45.0
0,356.0,1782.0,8072,51.0
1,381.0,1905.0,8072,47.0
0,373.0,1864.0,8073,29.0
0,372.0,1859.0,8073,39.0
0,354.0,1771.0,8075,34.5
1,383.0,1915.0,8076,43.0
1,365.0,1824.0,8076,42.0
1,363.0,1813.0,8076,27.0
1,359.0,1796.0,8077,35.0
0,366.0,1830.0,8078,28.0
1,316.0,1582.0,8079,43.0
1,348.0,1738.0,8079,32.0
1,324.0,1619.0,8080,50.0
1,348.0,1741.0,8080,34.0
1,360.0,1802.0,8080,33.0
1,373.0,1863.0,8081,34.5
1,363.0,1816.0,8081,24.0
0,385.0,1927.0,8082,33.0
1,366.0,1831.0,8082,54.0
0,354.0,1770.0,8082,34.0
1,391.0,1954.0,8083,28.0
0,380.0,1898.0,8083,37.0
0,359.0,1795.0,8084,31.0
1,363.0,1816.0,8085,54.5
1,374.0,1871.0,8085,46.0
0,370.0,1849.0,8086,51.0
0,370.0,1849.0,8087,51.0
0,351.0,1754.0,8088,41.0
1,381.0,1906.0,8088,44.0
0,364.0,1819.0,8088,49.0
1,357.0,1785.0,8088,48.0
0,366.0,1832.0,8088,38.0
1,355.0,1776.0,8088,49.0
1,373.0,1866.0,8089,30.0
0,371.0,1853.0,8089,35.0
1,350.0,1752.0,8090,42.0
0,341.0,1705.0,8090,41.0
1,341.0,1706.0,8090,49.0
1,365.0,1824.0,8090,53.0
0,347.0,1733.0,8091,45.0
0,359.0,1793.0,8091,26.0
1,355.0,1777.0,8092,51.0
0,361.0,1806.0,8093,38.0
1,341.0,1704.0,8094,59.0
1,386.0,1932.0,8094,41.0
0,363.0,1815.0,8095,23.0
1,341.0,1706.0,8095,50.0
0,359.0,1794.0,8095,26.0
0,369.0,1845.0,8095,55.0
1,334.0,1669.0,8095,56.0
1,360.0,1798.0,8096,36.0
1,377.0,1885.0,8096,64.0
1,324.0,1620.0,8096,24.0
1,366.0,1828.0,8097,34.0
0,356.0,1782.0,8097,38.0
1,375.0,1873.0,8097,60.0
0,368.0,1839.0,8098,34.5
0,379.0,1895.0,8101,40.0
1,325.0,1625.0,8102,44.0
0,387.0,1936.0,8103,34.0
1,386.0,1930.0,8104,42.0
0,365.0,1826.0,8105,39.0
1,335.0,1676.0,8105,25.0
1,373.0,1866.0,8107,42.0
1,344.0,1718.0,8107,47.0
0,364.0,1821.0,8107,33.0
0,380.0,1898.0,8107,26.0
1,313.0,1564.0,8108,23.0
1,347.0,1734.0,8108,42.0
0,374.0,1869.0,8109,42.0
1,394.0,1969.0,8111,38.0
1,356.0,1780.0,8113,40.0
0,356.0,1779.0,8113,40.0
1,379.0,1893.0,8114,26.0
1,349.0,1746.0,8115,37.0
1,380.0,1899.0,8116,35.0
0,363.0,1815.0,8117,46.0
1,381.0,1906.0,8117,39.0
1,345.0,1723.0,8118,40.0
1,350.0,1752.0,8119,24.0
1,392.0,1960.0,8119,35.0
1,352.0,1761.0,8120,47.0
1,355.0,1773.0,8121,63.0
1,347.0,1733.0,8121,29.0
1,383.0,1914.0,8121,28.0
1,396.0,1978.0,8123,55.0
0,382.0,1912.0,8123,35.0
1,377.0,1883.0,8123,50.0
1,333.0,1666.0,8123,26.0
1,350.0,1750.0,8125,55.0
0,373.0,1866.0,8125,38.0
1,379.0,1897.0,8125,24.0
1,351.0,1756.0,8125,40.0
1,379.0,1895.0,8125,65.0
1,341.0,1703.0,8126,57.0
0,349.0,1745.0,8126,40.0
0,366.0,1829.0,8127,29.0
0,386.0,1931.0,8127,57.0
0,352.0,1759.0,8127,48.0
1,361.0,1805.0,8128,62.0
0,358.0,1791.0,8128,46.0
1,355.0,1773.0,8128,27.0
0,343.0,1716.0,8129,31.0
1,374.0,1869.0,8131,35.0
0,362.0,1809.0,8131,39.0
1,369.0,1845.0,8132,45.0
1,344.0,1722.0,8134,47.0
1,349.0,1743.0,8134,54.0
1,388.0,1941.0,8135,48.0
0,371.0,1857.0,8135,46.0
0,348.0,1742.0,8137,39.0
0,367.0,1835.0,8137,53.0
1,364.0,1822.0,8139,40.0
0,332.0,1660.0,8141,49.0
1,367.0,1833.0,8141,42.0
0,386.0,1932.0,8142,47.0
1,348.0,1738.0,8143,33.0
1,338.0,1692.0,8143,41.0
1,364.0,1820.0,8146,28.0
0,362.0,1810.0,8148,32.0
1,390.0,1951.0,8148,42.0
0,363.0,1816.0,8148,44.5
1,387.0,1934.0,8149,47.0
0,366.0,1829.0,8149,44.0
0,367.0,1834.0,8150,54.0
1,343.0,1713.0,8150,32.0
0,360.0,1802.0,8151,41.0
1,337.0,1685.0,8151,31.0
1,361.0,1803.0,8152,41.0
1,390.0,1948.0,8152,32.0
1,316.0,1580.0,8153,22.0
0,351.0,1754.0,8155,60.0
0,331.0,1653.0,8155,31.0
1,366.0,1828.0,8157,35.0
1,367.0,1835.0,8157,44.0
1,396.0,1979.0,8158,25.0
0,363.0,1814.0,8158,43.0
1,338.0,1692.0,8162,24.0
1,357.0,1784.0,8164,24.0
0,344.0,1721.0,8165,53.0
1,376.0,1879.0,8165,45.0
1,358.0,1790.0,8165,34.5
1,353.0,1765.0,8168,31.0
0,375.0,1875.0,8168,36.0
0,369.0,1846.0,8168,45.0
1,381.0,1905.0,8168,51.0
1,332.0,1658.0,8169,27.0
1,387.0,1936.0,8169,18.0
1,339.0,1695.0,8170,32.0
1,387.0,1937.0,8171,39.0
1,366.0,1831.0,8171,31.0
1,381.0,1906.0,8171,21.0
0,364.0,1818.0,8171,30.0
1,352.0,1762.0,8172,44.5
0,385.0,1923.0,8172,28.0
1,347.0,1737.0,8173,36.0
1,338.0,1692.0,8173,52.0
0,384.0,1922.0,8174,40.0
0,360.0,1800.0,8174,25.0
0,384.0,1919.0,8174,36.0
1,349.0,1747.0,8175,29.0
0,383.0,1913.0,8175,43.0
0,355.0,1775.0,8176,26.0
1,331.0,1654.0,8177,61.0
1,375.0,1876.0,8179,30.0
1,347.0,1737.0,8180,31.0
1,352.0,1760.0,8181,42.0
0,381.0,1906.0,8181,28.0
1,387.0,1934.0,8181,47.0
1,385.0,1927.0,8182,32.0
1,364.0,1819.0,8183,71.0
0,363.0,1817.0,8183,43.0
1,374.0,1868.0,8184,38.0
1,385.0,1925.0,8184,32.0
1,403.0,2013.0,8185,31.0
1,361.0,1804.0,8186,45.0
1,371.0,1854.0,8188,72.0
1,362.0,1812.0,8189,65.0
0,347.0,1735.0,8190,35.0
1,379.0,1894.0,8190,62.0
1,372.0,1858.0,8191,26.0
1,375.0,1876.0,8191,61.0
1,312.0,1562.0,8191,31.0
1,394.0,1972.0,8192,33.0
0,360.0,1802.0,8194,50.0
1,368.0,1838.0,8195,31.0
1,329.0,1646.0,8196,45.0
1,384.0,1920.0,8196,41.0
1,353.0,1766.0,8196,38.0
0,358.0,1790.0,8197,41.0
0,361.0,1807.0,8197,45.0
1,356.0,1778.0,8197,55.0
0,369.0,1845.0,8197,38.0
1,363.0,1813.0,8198,58.0
1,328.0,1641.0,8198,27.0
0,361.0,1807.0,8200,23.0
1,388.0,1940.0,8200,43.0
1,363.0,1816.0,8202,29.0
0,355.0,1775.0,8204,40.0
1,324.0,1618.0,8204,38.0
1,362.0,1810.0,8204,27.0
0,341.0,1707.0,8205,35.0
0,375.0,1873.0,8206,43.0
1,326.0,1628.0,8207,27.0
1,393.0,1964.0,8209,30.0
0,404.0,2021.0,8209,37.0
1,396.0,1978.0,8210,52.0
1,350.0,1749.0,8210,20.0
1,377.0,1885.0,8213,42.0
0,387.0,1937.0,8213,23.0
0,339.0,1694.0,8214,43.0
0,377.0,1886.0,8214,45.0
0,355.0,1777.0,8215,20.0
0,375.0,1876.0,8215,32.0
1,354.0,1768.0,8215,47.0
1,372.0,1860.0,8215,24.0
0,388.0,1939.0,8215,33.0
0,404.0,2021.0,8217,37.0
0,404.0,2021.0,8218,37.0
1,334.0,1672.0,8218,44.0
1,349.0,1743.0,8219,45.0
1,363.0,1816.0,8219,33.0
0,362.0,1808.0,8219,32.0
0,362.0,1810.0,8221,32.0
1,363.0,1814.0,8222,33.0
0,393.0,1964.0,8222,26.0
1,380.0,1899.0,8223,33.0
1,273.0,1365.0,8223,53.0
1,379.0,1894.0,8225,34.5
0,360.0,1802.0,8225,44.5
1,380.0,1900.0,8225,46.0
1,408.0,2042.0,8227,22.0
0,383.0,1915.0,8228,48.0
1,363.0,1816.0,8228,36.0
0,357.0,1784.0,8228,34.5
1,362.0,1811.0,8228,44.0
1,350.0,1750.0,8228,42.0
1,361.0,1803.0,8229,33.0
1,362.0,1809.0,8230,39.0
0,361.0,1803.0,8230,32.0
0,355.0,1776.0,8230,37.0
1,342.0,1711.0,8230,34.0
1,345.0,1724.0,8231,32.0
0,368.0,1840.0,8231,31.0
0,380.0,1901.0,8231,39.0
1,382.0,1911.0,8231,42.0
1,360.0,1798.0,8231,41.0
0,355.0,1775.0,8232,37.0
0,379.0,1893.0,8233,39.0
0,361.0,1803.0,8233,34.5
1,390.0,1951.0,8234,50.0
0,370.0,1848.0,8234,45.0
0,380.0,1902.0,8235,31.0
0,361.0,1805.0,8235,30.0
0,380.0,1902.0,8236,31.0
0,350.0,1749.0,8237,50.0
0,386.0,1928.0,8237,39.0
0,356.0,1781.0,8238,34.0
1,365.0,1825.0,8239,34.5
0,358.0,1788.0,8240,41.0
0,364.0,1819.0,8241,46.0
1,368.0,1842.0,8242,30.0
0,345.0,1723.0,8242,33.0
0,366.0,1831.0,8245,66.0
0,370.0,1851.0,8245,34.5
0,381.0,1905.0,8246,39.0
0,364.0,1822.0,8246,33.0
0,376.0,1881.0,8246,60.0
1,359.0,1797.0,8246,40.0
1,357.0,1787.0,8247,21.0
1,365.0,1825.0,8248,62.0
1,347.0,1733.0,8249,31.0
0,328.0,1640.0,8250,42.0
1,378.0,1892.0,8250,52.0
0,378.0,1891.0,8251,25.0
1,334.0,1670.0,8251,35.0
0,363.0,1816.0,8251,45.0
0,331.0,1657.0,8253,40.0
1,360.0,1801.0,8253,23.0
0,366.0,1830.0,8253,48.0
1,382.0,1911.0,8255,39.0
1,380.0,1899.0,8255,39.0
1,356.0,1778.0,8255,41.0
0,342.0,1710.0,8257,30.0
0,345.0,1727.0,8260,32.0
0,353.0,1764.0,8260,29.0
0,353.0,1763.0,8260,29.0
0,353.0,1765.0,8260,27.0
1,353.0,1765.0,8260,27.0
0,389.0,1945.0,8262,40.0
1,397.0,1984.0,8263,25.0
1,371.0,1856.0,8264,22.0
0,362.0,1812.0,8264,62.0
1,370.0,1849.0,8265,22.0
1,382.0,1912.0,8265,41.0
1,373.0,1864.0,8265,28.0
1,390.0,1950.0,8267,53.0
1,381.0,1903.0,8267,31.0
0,352.0,1762.0,8267,37.0
1,350.0,1748.0,8268,54.0
0,376.0,1880.0,8268,28.0
1,380.0,1899.0,8269,21.0
1,337.0,1683.0,8269,44.0
1,398.0,1990.0,8269,72.0
1,372.0,1862.0,8269,44.0
0,351.0,1757.0,8269,34.0
1,390.0,1949.0,8269,61.0
0,357.0,1784.0,8270,40.0
0,371.0,1855.0,8272,52.0
1,377.0,1884.0,8273,44.0
0,348.0,1740.0,8274,32.0
1,353.0,1767.0,8274,60.0
1,389.0,1947.0,8274,46.0
1,388.0,1940.0,8275,28.0
1,329.0,1643.0,8277,25.0
0,390.0,1948.0,8279,37.0
0,411.0,2057.0,8281,47.0
1,370.0,1851.0,8282,26.0
1,319.0,1593.0,8282,46.0
1,360.0,1800.0,8283,28.0
1,359.0,1793.0,8283,31.0
1,391.0,1957.0,8283,33.0
1,335.0,1677.0,8284,44.0
0,372.0,1861.0,8284,30.0
0,374.0,1872.0,8286,32.0
0,374.0,1869.0,8286,41.0
0,373.0,1867.0,8288,47.0
1,391.0,1955.0,8290,31.0
0,359.0,1797.0,8290,40.0
0,394.0,1972.0,8291,44.5
0,365.0,1825.0,8292,31.0
1,394.0,1971.0,8292,40.0
0,375.0,1874.0,8293,51.0
1,371.0,1855.0,8293,57.0
1,362.0,1808.0,8293,74.0
1,378.0,1892.0,8294,51.0
1,385.0,1927.0,8294,36.0
0,380.0,1900.0,8295,42.0
0,380.0,1900.0,8296,42.0
1,280.0,1399.0,8296,28.0
1,383.0,1914.0,8296,48.0
1,356.0,1778.0,8297,38.0
0,392.0,1960.0,8297,49.0
0,351.0,1753.0,8297,55.0
0,356.0,1779.0,8298,27.0
1,352.0,1762.0,8298,48.0
1,329.0,1644.0,8299,50.0
0,365.0,1824.0,8301,55.0
1,333.0,1666.0,8303,44.0
0,399.0,1995.0,8304,33.0
0,385.0,1925.0,8305,36.0
1,340.0,1700.0,8306,26.0
1,384.0,1919.0,8306,60.0
1,357.0,1786.0,8307,63.0
1,389.0,1947.0,8308,57.0
1,402.0,2009.0,8309,22.0
1,392.0,1959.0,8310,33.0
0,391.0,1954.0,8310,39.0
1,386.0,1930.0,8310,34.0
0,366.0,1828.0,8312,42.0
0,353.0,1763.0,8313,27.0
1,393.0,1964.0,8315,36.0
1,366.0,1828.0,8316,54.0
0,378.0,1891.0,8318,41.0
1,378.0,1892.0,8318,41.0
0,352.0,1759.0,8318,59.0
1,395.0,1977.0,8319,26.0
0,387.0,1936.0,8320,44.0
1,387.0,1934.0,8320,40.0
1,370.0,1851.0,8322,45.0
1,387.0,1936.0,8322,42.0
1,349.0,1746.0,8325,42.0
1,383.0,1916.0,8325,60.0
1,385.0,1925.0,8326,52.0
0,399.0,1997.0,8326,24.0
0,359.0,1796.0,8326,39.0
0,383.0,1916.0,8326,23.0
1,351.0,1755.0,8327,50.0
1,390.0,1950.0,8327,33.0
1,361.0,1806.0,8327,32.0
1,380.0,1899.0,8327,48.0
0,355.0,1777.0,8328,44.0
1,368.0,1838.0,8328,35.0
0,390.0,1951.0,8329,30.0
1,384.0,1922.0,8330,46.0
0,364.0,1821.0,8330,46.0
1,361.0,1807.0,8331,28.0
0,361.0,1807.0,8332,47.0
1,364.0,1822.0,8333,48.0
0,370.0,1851.0,8334,40.0
0,360.0,1798.0,8335,29.0
1,359.0,1794.0,8335,29.0
0,345.0,1723.0,8335,26.0
1,305.0,1525.0,8337,58.0
0,391.0,1955.0,8337,44.0
1,378.0,1892.0,8337,27.0
0,355.0,1776.0,8339,37.0
0,374.0,1871.0,8339,60.0
0,374.0,1870.0,8340,62.0
0,348.0,1742.0,8340,41.0
1,375.0,1874.0,8342,45.0
1,329.0,1647.0,8343,51.0
0,370.0,1851.0,8346,31.0
0,364.0,1818.0,8346,38.0
1,350.0,1749.0,8349,33.0
1,349.0,1746.0,8349,25.0
1,362.0,1810.0,8350,42.0
1,342.0,1710.0,8350,53.0
0,362.0,1810.0,8351,50.0
0,371.0,1854.0,8351,26.0
1,341.0,1707.0,8353,39.0
0,382.0,1909.0,8353,43.0
1,379.0,1895.0,8354,24.0
0,373.0,1864.0,8355,29.0
0,360.0,1799.0,8355,45.0
1,318.0,1590.0,8357,23.0
0,382.0,1908.0,8357,25.0
0,382.0,1909.0,8357,47.0
1,358.0,1789.0,8357,27.0
0,380.0,1898.0,8358,21.0
0,388.0,1938.0,8358,34.5
0,354.0,1772.0,8362,35.0
